tourney_id,tourney_name,tourney_date,surface,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2018-0341,Metz,20180917,Hard,104897,105453,2-6 6-4 7-5,3,SF,130.0,13.0,1.0,112.0,73.0,53.0,17.0,15.0,7.0,9.0,5.0,1.0,85.0,60.0,43.0,16.0,15.0,2.0,4.0,166.0,340.0,12.0,2475.0
2018-0341,Metz,20180917,Hard,104468,104897,7-6(2) 6-1,3,F,79.0,10.0,1.0,56.0,40.0,34.0,9.0,10.0,3.0,4.0,2.0,0.0,59.0,37.0,25.0,7.0,9.0,3.0,6.0,39.0,1115.0,166.0,340.0
2018-0568,St. Petersburg,20180917,Hard,105373,105539,6-4 6-4,3,R32,90.0,5.0,2.0,60.0,34.0,24.0,11.0,10.0,4.0,7.0,5.0,1.0,67.0,41.0,22.0,13.0,10.0,7.0,12.0,65.0,823.0,84.0,681.0
2018-0568,St. Petersburg,20180917,Hard,126610,104198,7-6(5) 2-6 6-3,3,R32,119.0,16.0,3.0,88.0,51.0,45.0,18.0,15.0,1.0,3.0,8.0,6.0,85.0,47.0,41.0,19.0,14.0,0.0,1.0,62.0,864.0,80.0,708.0
2018-0568,St. Petersburg,20180917,Hard,133430,104629,7-6(3) 6-2,3,R32,83.0,10.0,6.0,58.0,33.0,31.0,13.0,10.0,0.0,0.0,1.0,1.0,60.0,36.0,30.0,8.0,10.0,0.0,2.0,34.0,1270.0,126.0,445.0
2018-0568,St. Petersburg,20180917,Hard,104527,105379,7-5 7-6(5),3,R32,108.0,5.0,5.0,83.0,43.0,31.0,24.0,12.0,4.0,5.0,3.0,2.0,90.0,53.0,32.0,23.0,12.0,6.0,8.0,88.0,650.0,76.0,725.0
2018-0568,St. Petersburg,20180917,Hard,105550,125802,4-6 6-3 6-4,3,R32,143.0,6.0,2.0,115.0,69.0,42.0,24.0,15.0,9.0,13.0,6.0,7.0,88.0,45.0,36.0,15.0,14.0,5.0,10.0,60.0,870.0,100.0,576.0
2018-0568,St. Petersburg,20180917,Hard,106000,111192,7-5 6-3,3,R32,84.0,4.0,3.0,70.0,47.0,33.0,12.0,11.0,5.0,8.0,2.0,0.0,64.0,45.0,26.0,8.0,10.0,4.0,9.0,28.0,1395.0,207.0,270.0
2018-0568,St. Petersburg,20180917,Hard,105138,104563,7-5 6-2,3,R32,80.0,4.0,2.0,52.0,37.0,34.0,7.0,10.0,2.0,2.0,7.0,1.0,66.0,38.0,27.0,13.0,10.0,5.0,8.0,26.0,1570.0,170.0,337.0
2018-0568,St. Petersburg,20180917,Hard,104022,105806,7-6(6) 6-4,3,R32,93.0,5.0,5.0,70.0,42.0,31.0,17.0,11.0,2.0,4.0,6.0,2.0,75.0,39.0,25.0,21.0,11.0,4.0,7.0,110.0,486.0,78.0,715.0
2018-0568,St. Petersburg,20180917,Hard,105041,105074,6-2 4-6 7-5,3,R32,115.0,15.0,1.0,81.0,49.0,37.0,17.0,15.0,2.0,5.0,8.0,2.0,95.0,63.0,43.0,13.0,15.0,8.0,13.0,77.0,720.0,109.0,486.0
2018-0568,St. Petersburg,20180917,Hard,106421,105311,6-4 6-1,3,R32,67.0,6.0,3.0,58.0,37.0,31.0,7.0,9.0,5.0,6.0,0.0,2.0,48.0,29.0,18.0,7.0,8.0,0.0,4.0,35.0,1262.0,49.0,986.0
2018-0568,St. Petersburg,20180917,Hard,105062,104797,7-5 2-4 RET,3,R32,98.0,4.0,2.0,56.0,33.0,24.0,12.0,9.0,2.0,4.0,8.0,2.0,74.0,49.0,36.0,7.0,9.0,5.0,7.0,87.0,656.0,61.0,867.0
2018-0568,St. Petersburg,20180917,Hard,105526,126094,6-4 7-6(6),3,R32,68.0,18.0,3.0,65.0,42.0,37.0,14.0,11.0,0.0,0.0,9.0,2.0,60.0,37.0,31.0,15.0,11.0,1.0,2.0,50.0,980.0,69.0,795.0
2018-0568,St. Petersburg,20180917,Hard,105373,104926,6-3 6-4,3,R16,74.0,8.0,1.0,61.0,41.0,34.0,10.0,10.0,3.0,3.0,4.0,3.0,51.0,35.0,27.0,6.0,9.0,3.0,5.0,65.0,823.0,13.0,2225.0
2018-0568,St. Petersburg,20180917,Hard,133430,126610,7-6(6) 4-6 6-0,3,R16,118.0,3.0,2.0,75.0,42.0,35.0,23.0,14.0,0.0,1.0,7.0,3.0,111.0,73.0,46.0,19.0,14.0,5.0,8.0,34.0,1270.0,62.0,864.0
2018-0568,St. Petersburg,20180917,Hard,104527,111575,7-6(10) 7-6(1),3,R16,128.0,6.0,4.0,89.0,44.0,32.0,27.0,12.0,5.0,7.0,12.0,2.0,96.0,63.0,44.0,15.0,12.0,7.0,9.0,88.0,650.0,24.0,1605.0
2018-0568,St. Petersburg,20180917,Hard,106000,105550,6-4 6-4,3,R16,77.0,4.0,2.0,56.0,39.0,25.0,10.0,10.0,0.0,2.0,2.0,1.0,59.0,39.0,23.0,9.0,10.0,1.0,5.0,28.0,1395.0,60.0,870.0
2018-0568,St. Petersburg,20180917,Hard,105138,104022,7-6(6) 3-6 6-3,3,R16,150.0,3.0,1.0,102.0,71.0,50.0,16.0,15.0,10.0,12.0,4.0,4.0,101.0,58.0,43.0,22.0,15.0,4.0,6.0,26.0,1570.0,110.0,486.0
2018-0568,St. Petersburg,20180917,Hard,106065,105041,7-5 7-6(6),3,R16,95.0,11.0,2.0,70.0,43.0,36.0,12.0,12.0,0.0,2.0,11.0,2.0,86.0,49.0,39.0,13.0,12.0,11.0,14.0,22.0,1696.0,77.0,720.0
2018-0568,St. Petersburg,20180917,Hard,106421,105062,6-3 6-4,3,R16,83.0,5.0,7.0,68.0,41.0,32.0,12.0,10.0,4.0,5.0,0.0,0.0,55.0,35.0,22.0,10.0,9.0,2.0,5.0,35.0,1262.0,87.0,656.0
2018-0568,St. Petersburg,20180917,Hard,106233,105526,7-6(4) 6-4,3,R16,94.0,10.0,5.0,71.0,40.0,32.0,15.0,11.0,3.0,4.0,5.0,4.0,79.0,43.0,31.0,19.0,11.0,4.0,6.0,8.0,3665.0,50.0,980.0
2018-0568,St. Petersburg,20180917,Hard,105373,133430,3-6 7-5 6-3,3,QF,123.0,3.0,1.0,84.0,47.0,36.0,23.0,15.0,2.0,4.0,7.0,3.0,93.0,58.0,40.0,21.0,15.0,3.0,6.0,65.0,823.0,34.0,1270.0
2018-0568,St. Petersburg,20180917,Hard,104527,106000,6-3 6-4,3,QF,72.0,6.0,0.0,55.0,38.0,27.0,12.0,10.0,3.0,4.0,2.0,1.0,69.0,48.0,29.0,11.0,9.0,5.0,8.0,88.0,650.0,28.0,1395.0
2018-0568,St. Petersburg,20180917,Hard,105138,106065,7-6(0) 6-3,3,QF,86.0,2.0,2.0,65.0,46.0,40.0,12.0,11.0,2.0,2.0,4.0,3.0,74.0,46.0,34.0,11.0,10.0,6.0,7.0,26.0,1570.0,22.0,1696.0
2018-0568,St. Petersburg,20180917,Hard,106233,106421,6-2 3-6 7-6(2),3,QF,126.0,10.0,1.0,82.0,41.0,32.0,23.0,14.0,1.0,3.0,3.0,6.0,99.0,55.0,37.0,22.0,15.0,12.0,15.0,8.0,3665.0,35.0,1262.0
2018-0568,St. Petersburg,20180917,Hard,105373,104527,4-6 6-3 7-5,3,SF,137.0,10.0,4.0,102.0,60.0,48.0,21.0,16.0,4.0,6.0,6.0,0.0,85.0,52.0,37.0,18.0,15.0,1.0,4.0,65.0,823.0,88.0,650.0
2018-0568,St. Petersburg,20180917,Hard,106233,105138,6-4 6-3,3,SF,85.0,15.0,1.0,59.0,40.0,29.0,13.0,10.0,1.0,1.0,1.0,2.0,61.0,38.0,25.0,12.0,9.0,6.0,8.0,8.0,3665.0,26.0,1570.0
2018-0568,St. Petersburg,20180917,Hard,106233,105373,6-3 6-1,3,F,68.0,3.0,1.0,45.0,21.0,18.0,16.0,8.0,2.0,2.0,4.0,1.0,44.0,27.0,18.0,6.0,8.0,3.0,7.0,8.0,3665.0,65.0,823.0
2018-7581,Chengdu,20180924,Hard,200000,200059,6-3 6-7(2) 6-1,3,R32,144.0,5.0,4.0,109.0,73.0,52.0,20.0,15.0,5.0,6.0,9.0,3.0,83.0,51.0,34.0,18.0,13.0,7.0,11.0,147.0,402.0,423.0,91.0
2018-7581,Chengdu,20180924,Hard,106071,105614,6-7(6) 7-6(3) 6-2,3,R32,137.0,12.0,1.0,105.0,75.0,53.0,17.0,16.0,6.0,9.0,20.0,9.0,116.0,63.0,47.0,24.0,16.0,5.0,10.0,123.0,453.0,95.0,610.0
2018-7581,Chengdu,20180924,Hard,144750,104792,3-6 6-2 6-1,3,R32,87.0,7.0,3.0,62.0,43.0,29.0,13.0,12.0,0.0,3.0,5.0,4.0,83.0,58.0,34.0,9.0,12.0,6.0,12.0,129.0,439.0,38.0,1195.0
2018-7581,Chengdu,20180924,Hard,104291,104571,7-6(7) 1-6 6-2,3,R32,130.0,2.0,5.0,96.0,43.0,35.0,26.0,13.0,4.0,6.0,12.0,2.0,91.0,55.0,40.0,17.0,14.0,0.0,2.0,63.0,824.0,92.0,630.0
2018-7581,Chengdu,20180924,Hard,105577,105430,6-3 6-4,3,R32,76.0,8.0,1.0,60.0,35.0,29.0,10.0,10.0,3.0,5.0,0.0,3.0,48.0,23.0,11.0,13.0,9.0,2.0,6.0,86.0,677.0,102.0,577.0
2018-7581,Chengdu,20180924,Hard,105311,105065,7-6(1) 6-7(7) 6-3,3,R32,170.0,5.0,1.0,98.0,61.0,49.0,20.0,17.0,1.0,4.0,16.0,4.0,155.0,103.0,60.0,27.0,16.0,17.0,21.0,50.0,966.0,109.0,510.0
2018-7581,Chengdu,20180924,Hard,105062,105815,6-4 6-3,3,R32,86.0,0.0,0.0,55.0,33.0,23.0,13.0,9.0,0.0,1.0,8.0,3.0,69.0,39.0,30.0,9.0,10.0,4.0,8.0,87.0,676.0,55.0,911.0
2018-7581,Chengdu,20180924,Hard,126203,202358,3-6 6-3 6-4,3,R32,111.0,10.0,3.0,89.0,49.0,37.0,22.0,14.0,2.0,4.0,3.0,6.0,91.0,50.0,35.0,19.0,14.0,2.0,5.0,62.0,825.0,440.0,85.0
2018-7581,Chengdu,20180924,Hard,105023,105550,7-6(6) 6-1,3,R32,75.0,12.0,5.0,60.0,31.0,25.0,13.0,9.0,1.0,3.0,5.0,4.0,59.0,34.0,21.0,10.0,10.0,1.0,6.0,58.0,875.0,59.0,870.0
2018-7581,Chengdu,20180924,Hard,105051,105539,6-3 6-4,3,R32,75.0,9.0,2.0,63.0,30.0,25.0,18.0,10.0,3.0,4.0,0.0,0.0,51.0,35.0,21.0,9.0,9.0,1.0,4.0,47.0,994.0,85.0,681.0
2018-7581,Chengdu,20180924,Hard,126610,105432,6-3 6-4,3,R32,73.0,5.0,0.0,56.0,41.0,31.0,8.0,10.0,1.0,2.0,4.0,3.0,65.0,34.0,25.0,11.0,9.0,3.0,6.0,60.0,869.0,164.0,349.0
2018-7581,Chengdu,20180924,Hard,105074,104999,6-3 2-0 RET,3,R32,46.0,1.0,0.0,31.0,20.0,13.0,8.0,5.0,2.0,2.0,3.0,3.0,39.0,19.0,12.0,6.0,6.0,3.0,6.0,114.0,492.0,69.0,790.0
2018-7581,Chengdu,20180924,Hard,200000,111202,7-6(2) 5-7 6-4,3,R16,156.0,11.0,6.0,104.0,69.0,50.0,20.0,17.0,5.0,8.0,6.0,0.0,120.0,79.0,51.0,23.0,17.0,7.0,10.0,147.0,402.0,23.0,1630.0
2018-7581,Chengdu,20180924,Hard,106071,144750,7-6(5) 2-6 7-6(6),3,R16,131.0,10.0,1.0,110.0,77.0,58.0,16.0,16.0,8.0,11.0,23.0,3.0,117.0,63.0,49.0,30.0,16.0,4.0,5.0,123.0,453.0,129.0,439.0
2018-7581,Chengdu,20180924,Hard,104291,105173,6-3 7-6(5),3,R16,100.0,6.0,2.0,72.0,42.0,34.0,17.0,11.0,0.0,1.0,6.0,0.0,75.0,53.0,35.0,11.0,10.0,4.0,6.0,63.0,824.0,33.0,1285.0
2018-7581,Chengdu,20180924,Hard,105311,105577,6-7(4) 6-4 7-6(0),3,R16,170.0,2.0,3.0,114.0,73.0,60.0,19.0,17.0,3.0,4.0,17.0,6.0,132.0,86.0,60.0,22.0,17.0,9.0,11.0,50.0,966.0,86.0,677.0
2018-7581,Chengdu,20180924,Hard,126203,105062,7-5 6-1,3,R16,67.0,8.0,0.0,57.0,30.0,25.0,15.0,10.0,1.0,2.0,1.0,1.0,54.0,41.0,20.0,9.0,9.0,3.0,7.0,62.0,825.0,87.0,676.0
2018-7581,Chengdu,20180924,Hard,105023,105932,6-1 6-4,3,R16,53.0,17.0,2.0,49.0,30.0,30.0,9.0,9.0,0.0,0.0,4.0,8.0,53.0,27.0,19.0,10.0,8.0,6.0,9.0,58.0,875.0,35.0,1277.0
2018-7581,Chengdu,20180924,Hard,105051,126610,6-3 3-6 7-6(3),3,R16,120.0,5.0,6.0,98.0,58.0,42.0,25.0,15.0,3.0,4.0,10.0,2.0,85.0,51.0,39.0,23.0,15.0,3.0,4.0,47.0,994.0,60.0,869.0
2018-7581,Chengdu,20180924,Hard,104926,105074,6-4 7-6(2),3,R16,95.0,7.0,7.0,69.0,43.0,34.0,13.0,11.0,2.0,3.0,2.0,6.0,82.0,48.0,32.0,16.0,11.0,1.0,3.0,13.0,2120.0,114.0,492.0
2018-7581,Chengdu,20180924,Hard,106071,200000,6-2 6-4,3,QF,67.0,5.0,0.0,45.0,26.0,25.0,12.0,9.0,2.0,2.0,4.0,8.0,55.0,30.0,21.0,10.0,9.0,3.0,6.0,123.0,453.0,147.0,402.0
2018-7581,Chengdu,20180924,Hard,105311,104291,6-1 3-6 6-3,3,QF,96.0,4.0,3.0,70.0,43.0,33.0,10.0,13.0,1.0,5.0,4.0,2.0,73.0,41.0,26.0,11.0,12.0,3.0,9.0,50.0,966.0,63.0,824.0
2018-7581,Chengdu,20180924,Hard,126203,105023,7-6(1) 7-5,3,QF,84.0,13.0,1.0,72.0,46.0,39.0,13.0,12.0,1.0,2.0,10.0,3.0,69.0,38.0,30.0,15.0,12.0,0.0,2.0,62.0,825.0,58.0,875.0
2018-7581,Chengdu,20180924,Hard,104926,105051,6-4 6-2,3,QF,66.0,4.0,2.0,55.0,29.0,21.0,18.0,9.0,2.0,3.0,2.0,7.0,50.0,24.0,19.0,9.0,9.0,2.0,6.0,13.0,2120.0,47.0,994.0
2018-7581,Chengdu,20180924,Hard,106071,105311,6-4 6-4,3,SF,75.0,12.0,2.0,58.0,41.0,34.0,8.0,10.0,3.0,3.0,3.0,1.0,61.0,42.0,27.0,13.0,10.0,8.0,10.0,123.0,453.0,50.0,966.0
2018-7581,Chengdu,20180924,Hard,104926,126203,6-7(5) 6-0 6-3,3,SF,109.0,2.0,5.0,85.0,45.0,37.0,22.0,14.0,3.0,5.0,8.0,3.0,82.0,46.0,28.0,14.0,13.0,5.0,11.0,13.0,2120.0,62.0,825.0
2018-7581,Chengdu,20180924,Hard,106071,104926,6-1 3-6 7-6(7),3,F,135.0,12.0,0.0,102.0,71.0,50.0,9.0,14.0,7.0,11.0,7.0,7.0,106.0,65.0,41.0,17.0,14.0,8.0,13.0,123.0,453.0,13.0,2120.0
2018-6967,Shenzhen,20180924,Hard,105732,105583,6-4 6-3,3,R32,64.0,7.0,1.0,50.0,33.0,28.0,13.0,10.0,1.0,1.0,0.0,2.0,50.0,33.0,22.0,10.0,9.0,1.0,3.0,67.0,799.0,53.0,945.0
2018-6967,Shenzhen,20180924,Hard,104678,104198,5-3 RET,3,R32,51.0,1.0,1.0,31.0,17.0,11.0,7.0,4.0,3.0,4.0,2.0,2.0,32.0,21.0,13.0,4.0,4.0,2.0,4.0,131.0,427.0,81.0,708.0
2018-6967,Shenzhen,20180924,Hard,105077,104312,6-7(5) 7-6(7) 6-3,3,R32,173.0,10.0,3.0,104.0,62.0,48.0,25.0,16.0,5.0,7.0,5.0,4.0,119.0,75.0,54.0,25.0,17.0,9.0,13.0,52.0,950.0,46.0,1021.0
2018-6967,Shenzhen,20180924,Hard,106368,106210,7-5 6-1,3,R32,90.0,7.0,3.0,49.0,27.0,25.0,15.0,10.0,0.0,0.0,5.0,8.0,79.0,54.0,34.0,9.0,9.0,11.0,14.0,134.0,423.0,90.0,645.0
2018-6967,Shenzhen,20180924,Hard,111456,105041,5-7 6-0 5-0 RET,3,R32,101.0,2.0,3.0,65.0,42.0,32.0,14.0,11.0,3.0,4.0,6.0,6.0,79.0,33.0,19.0,20.0,12.0,2.0,8.0,80.0,714.0,77.0,730.0
2018-6967,Shenzhen,20180924,Hard,200282,105216,6-3 6-0,3,R32,57.0,2.0,1.0,39.0,20.0,16.0,14.0,8.0,2.0,3.0,0.0,2.0,42.0,18.0,10.0,8.0,7.0,4.0,9.0,40.0,1133.0,100.0,590.0
2018-6967,Shenzhen,20180924,Hard,133430,125802,7-5 2-6 6-3,3,R32,289.0,8.0,3.0,91.0,50.0,38.0,20.0,15.0,2.0,5.0,4.0,5.0,93.0,49.0,35.0,22.0,14.0,4.0,7.0,31.0,1295.0,101.0,588.0
2018-6967,Shenzhen,20180924,Hard,106415,106045,6-1 6-3,3,R32,59.0,1.0,0.0,40.0,30.0,22.0,8.0,8.0,0.0,1.0,6.0,2.0,51.0,28.0,18.0,6.0,8.0,4.0,9.0,171.0,333.0,65.0,815.0
2018-6967,Shenzhen,20180924,Hard,111815,105842,6-2 6-2,3,R32,70.0,5.0,3.0,50.0,31.0,24.0,11.0,8.0,6.0,6.0,3.0,2.0,52.0,21.0,16.0,10.0,8.0,3.0,7.0,73.0,758.0,287.0,177.0
2018-6967,Shenzhen,20180924,Hard,104269,105359,6-3 6-2,3,R32,71.0,6.0,0.0,51.0,35.0,26.0,12.0,9.0,0.0,0.0,2.0,2.0,52.0,35.0,20.0,8.0,8.0,5.0,8.0,28.0,1375.0,122.0,456.0
2018-6967,Shenzhen,20180924,Hard,106121,105147,2-6 7-5 7-6(5),3,R32,174.0,3.0,9.0,108.0,60.0,39.0,23.0,16.0,8.0,13.0,4.0,6.0,120.0,64.0,43.0,29.0,16.0,13.0,17.0,74.0,743.0,184.0,304.0
2018-6967,Shenzhen,20180924,Hard,104918,111190,6-3 6-7(3) 4-2 RET,3,R32,143.0,9.0,3.0,103.0,61.0,42.0,23.0,14.0,8.0,10.0,9.0,3.0,89.0,53.0,35.0,15.0,13.0,5.0,9.0,311.0,155.0,340.0,135.0
2018-6967,Shenzhen,20180924,Hard,105732,126774,6-3 7-6(4),3,R16,100.0,4.0,1.0,68.0,34.0,27.0,19.0,11.0,1.0,2.0,2.0,5.0,69.0,37.0,27.0,14.0,10.0,4.0,6.0,67.0,799.0,15.0,1962.0
2018-6967,Shenzhen,20180924,Hard,105077,104678,7-6(4) 4-6 7-6(3),3,R16,157.0,5.0,2.0,104.0,58.0,48.0,26.0,17.0,4.0,7.0,18.0,1.0,105.0,76.0,60.0,13.0,17.0,2.0,4.0,52.0,950.0,131.0,427.0
2018-6967,Shenzhen,20180924,Hard,106000,106368,6-4 6-2,3,R16,87.0,2.0,5.0,73.0,48.0,36.0,12.0,9.0,10.0,10.0,8.0,4.0,64.0,39.0,29.0,8.0,9.0,2.0,5.0,39.0,1190.0,134.0,423.0
2018-6967,Shenzhen,20180924,Hard,200282,111456,1-6 7-6(1) 6-0,3,R16,159.0,7.0,3.0,98.0,61.0,41.0,19.0,12.0,9.0,12.0,5.0,4.0,111.0,69.0,42.0,20.0,13.0,9.0,13.0,40.0,1133.0,80.0,714.0
2018-6967,Shenzhen,20180924,Hard,106415,133430,7-6(5) 3-6 7-5,3,R16,151.0,1.0,6.0,117.0,78.0,50.0,16.0,17.0,9.0,15.0,7.0,11.0,122.0,69.0,47.0,22.0,16.0,10.0,15.0,171.0,333.0,31.0,1295.0
2018-6967,Shenzhen,20180924,Hard,111815,106432,6-4 7-6(8),3,R16,130.0,14.0,4.0,87.0,56.0,44.0,14.0,11.0,9.0,11.0,5.0,7.0,93.0,56.0,37.0,19.0,11.0,5.0,8.0,73.0,758.0,18.0,1825.0
2018-6967,Shenzhen,20180924,Hard,104269,106121,3-6 6-2 7-5,3,R16,112.0,12.0,2.0,70.0,47.0,40.0,12.0,14.0,1.0,3.0,3.0,4.0,88.0,62.0,42.0,13.0,15.0,2.0,6.0,28.0,1375.0,74.0,743.0
2018-6967,Shenzhen,20180924,Hard,104918,105676,6-3 6-4,3,R16,95.0,15.0,3.0,70.0,43.0,30.0,9.0,10.0,7.0,10.0,1.0,2.0,53.0,37.0,23.0,4.0,9.0,3.0,8.0,311.0,155.0,11.0,3435.0
2018-6967,Shenzhen,20180924,Hard,105732,105077,6-7(6) 7-6(1) 6-4,3,QF,160.0,8.0,2.0,104.0,60.0,47.0,34.0,17.0,2.0,2.0,6.0,4.0,105.0,71.0,57.0,17.0,17.0,3.0,4.0,67.0,799.0,52.0,950.0
2018-6967,Shenzhen,20180924,Hard,200282,106000,6-3 7-6(7),3,QF,102.0,4.0,2.0,75.0,53.0,36.0,12.0,11.0,0.0,2.0,0.0,1.0,64.0,36.0,23.0,13.0,10.0,5.0,8.0,40.0,1133.0,39.0,1190.0
2018-6967,Shenzhen,20180924,Hard,106415,111815,7-6(2) 6-2,3,QF,89.0,0.0,0.0,73.0,56.0,40.0,12.0,10.0,2.0,2.0,3.0,2.0,63.0,35.0,30.0,11.0,10.0,6.0,8.0,171.0,333.0,73.0,758.0
2018-6967,Shenzhen,20180924,Hard,104269,104918,6-4 6-4,3,QF,99.0,11.0,4.0,57.0,32.0,27.0,14.0,10.0,5.0,6.0,5.0,1.0,68.0,40.0,29.0,11.0,10.0,4.0,7.0,28.0,1375.0,311.0,155.0
2018-6967,Shenzhen,20180924,Hard,105732,200282,7-5 2-6 7-6(8),3,SF,154.0,9.0,6.0,116.0,71.0,51.0,22.0,16.0,3.0,6.0,5.0,4.0,101.0,64.0,49.0,21.0,16.0,4.0,6.0,67.0,799.0,40.0,1133.0
2018-6967,Shenzhen,20180924,Hard,106415,104269,1-6 6-3 7-6(5),3,SF,139.0,1.0,2.0,83.0,67.0,45.0,9.0,14.0,2.0,6.0,14.0,6.0,101.0,58.0,44.0,17.0,14.0,8.0,11.0,171.0,333.0,28.0,1375.0
2018-6967,Shenzhen,20180924,Hard,106415,105732,7-5 2-6 6-4,3,F,140.0,0.0,3.0,96.0,69.0,42.0,14.0,15.0,2.0,6.0,12.0,9.0,107.0,63.0,43.0,17.0,15.0,8.0,12.0,171.0,333.0,67.0,799.0
2018-M015,Beijing,20181001,Hard,100644,105138,6-4 6-4,3,R32,91.0,4.0,3.0,54.0,34.0,26.0,10.0,10.0,1.0,3.0,3.0,4.0,82.0,48.0,24.0,20.0,10.0,5.0,9.0,5.0,4890.0,26.0,1570.0
2018-M015,Beijing,20181001,Hard,104291,200059,6-4 6-3,3,R32,77.0,7.0,2.0,57.0,38.0,29.0,9.0,9.0,0.0,1.0,1.0,0.0,60.0,37.0,25.0,11.0,10.0,4.0,8.0,61.0,854.0,422.0,91.0
2018-M015,Beijing,20181001,Hard,104269,104792,2-6 7-6(3) 7-6(5),3,R32,143.0,1.0,4.0,104.0,59.0,42.0,27.0,16.0,3.0,6.0,7.0,10.0,110.0,62.0,47.0,28.0,16.0,5.0,6.0,28.0,1420.0,39.0,1195.0
2018-M015,Beijing,20181001,Hard,105932,106058,6-7(6) 7-5 6-2,3,R32,153.0,12.0,9.0,118.0,67.0,52.0,24.0,16.0,9.0,10.0,10.0,7.0,109.0,50.0,40.0,31.0,16.0,9.0,13.0,34.0,1257.0,17.0,1850.0
2018-M015,Beijing,20181001,Hard,105777,105815,7-5 6-3,3,R32,82.0,1.0,2.0,55.0,32.0,24.0,17.0,11.0,1.0,2.0,8.0,3.0,66.0,43.0,32.0,8.0,10.0,3.0,6.0,8.0,3755.0,59.0,862.0
2018-M015,Beijing,20181001,Hard,105583,105577,2-6 6-4 6-4,3,R32,126.0,0.0,1.0,74.0,54.0,36.0,14.0,14.0,0.0,3.0,8.0,5.0,102.0,61.0,43.0,19.0,14.0,9.0,12.0,55.0,920.0,83.0,687.0
2018-M015,Beijing,20181001,Hard,126610,104919,6-3 6-2,3,R32,75.0,4.0,4.0,50.0,31.0,25.0,11.0,8.0,5.0,5.0,3.0,4.0,55.0,36.0,23.0,6.0,9.0,2.0,6.0,58.0,879.0,52.0,965.0
2018-M015,Beijing,20181001,Hard,106378,105376,3-6 6-1 6-2,3,R32,91.0,13.0,2.0,76.0,46.0,32.0,15.0,12.0,2.0,5.0,6.0,3.0,65.0,34.0,23.0,9.0,12.0,3.0,9.0,16.0,1855.0,70.0,786.0
2018-M015,Beijing,20181001,Hard,106065,104571,1-6 6-4 7-5,3,R32,107.0,3.0,5.0,85.0,61.0,44.0,11.0,15.0,3.0,6.0,7.0,4.0,83.0,54.0,41.0,17.0,14.0,2.0,4.0,22.0,1735.0,116.0,480.0
2018-M015,Beijing,20181001,Hard,105916,104312,6-3 6-4,3,R32,98.0,5.0,1.0,64.0,38.0,26.0,10.0,9.0,3.0,6.0,1.0,5.0,73.0,33.0,18.0,16.0,10.0,6.0,12.0,45.0,1022.0,46.0,1021.0
2018-M015,Beijing,20181001,Hard,126094,105311,6-0 6-4,3,R32,66.0,3.0,0.0,54.0,28.0,21.0,16.0,8.0,1.0,1.0,1.0,1.0,45.0,28.0,16.0,6.0,8.0,2.0,6.0,68.0,795.0,43.0,1056.0
2018-M015,Beijing,20181001,Hard,104926,105430,1-6 6-3 6-3,3,R32,107.0,3.0,3.0,88.0,67.0,41.0,5.0,13.0,7.0,13.0,3.0,2.0,76.0,48.0,29.0,11.0,12.0,10.0,16.0,13.0,2225.0,102.0,577.0
2018-M015,Beijing,20181001,Hard,103852,106432,7-5 5-7 7-5,3,R32,165.0,19.0,6.0,106.0,53.0,48.0,25.0,18.0,3.0,6.0,5.0,4.0,111.0,68.0,51.0,19.0,18.0,7.0,11.0,71.0,770.0,18.0,1825.0
2018-M015,Beijing,20181001,Hard,105936,104999,6-1 6-4,3,R32,64.0,8.0,1.0,55.0,37.0,29.0,11.0,9.0,1.0,1.0,4.0,3.0,56.0,34.0,26.0,5.0,8.0,7.0,10.0,36.0,1222.0,69.0,790.0
2018-M015,Beijing,20181001,Hard,111575,105023,6-4 6-4,3,R32,74.0,7.0,2.0,59.0,37.0,33.0,9.0,10.0,2.0,3.0,3.0,7.0,62.0,28.0,21.0,16.0,10.0,3.0,6.0,24.0,1605.0,54.0,920.0
2018-M015,Beijing,20181001,Hard,105223,105077,7-5 6-2,3,R32,89.0,10.0,1.0,60.0,44.0,38.0,4.0,10.0,3.0,4.0,4.0,4.0,61.0,36.0,24.0,10.0,10.0,5.0,9.0,4.0,5980.0,50.0,975.0
2018-M015,Beijing,20181001,Hard,104291,100644,7-6(4) 2-6 6-4,3,R16,153.0,8.0,5.0,124.0,60.0,46.0,28.0,15.0,13.0,17.0,9.0,2.0,83.0,50.0,39.0,18.0,15.0,0.0,3.0,61.0,854.0,5.0,4890.0
2018-M015,Beijing,20181001,Hard,105932,104269,7-6(3) 6-4,3,R16,92.0,6.0,4.0,75.0,43.0,30.0,18.0,11.0,6.0,8.0,5.0,5.0,73.0,47.0,35.0,11.0,11.0,4.0,7.0,34.0,1257.0,28.0,1420.0
